,Unnamed: 0,縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,幼年人口(0~14),青年人口(15~24),壯年人口(25~44),中年人口(45~64),老年人口(65~),資料時間
319,319,65000,新北市,65000030,中和區,65000030-075,安順里,1938,4198,1976,2222,88.93,2.17,56068.28,42.64,10.77,31.87,295.9,317,351,1108,1484,938,111Y09M
320,320,65000,新北市,65000030,中和區,65000030-076,秀義里,1104,2677,1314,1363,96.4,2.42,47060.68,45.33,14.33,31.0,216.29,264,247,781,814,571,111Y09M
321,321,65000,新北市,65000030,中和區,65000030-077,秀士里,1084,2464,1171,1293,90.56,2.27,46197.69,42.26,11.37,30.89,271.57,197,247,698,787,535,111Y09M
322,322,65000,新北市,65000030,中和區,65000030-078,興南里,1255,2975,1453,1522,95.47,2.37,40729.43,44.63,12.15,32.47,267.2,250,254,837,966,668,111Y09M
323,323,65000,新北市,65000030,中和區,65000030-079,景本里,867,2032,981,1051,93.34,2.34,40998.33,45.56,11.89,33.67,283.13,166,162,599,635,470,111Y09M
324,324,65000,新北市,65000030,中和區,65000030-080,福南里,1564,4090,1985,2105,94.3,2.62,40250.76,36.84,11.88,24.96,210.14,355,463,1154,1372,746,111Y09M
325,325,65000,新北市,65000030,中和區,65000030-081,中興里,2786,6841,3286,3555,92.43,2.46,21836.56,39.67,19.03,20.64,108.48,932,671,2000,2227,1011,111Y09M
326,326,65000,新北市,65000030,中和區,65000030-082,吉興里,1337,3010,1367,1643,83.2,2.25,59726.96,37.44,15.11,22.33,147.73,331,288,867,1035,489,111Y09M
327,327,65000,新北市,65000030,中和區,65000030-083,中山里,1092,2719,1306,1413,92.43,2.49,67667.11,44.63,15.43,29.2,189.31,290,268,787,825,549,111Y09M
328,328,65000,新北市,65000030,中和區,65000030-084,碧河里,2306,5271,2580,2691,95.88,2.29,10524.72,36.38,15.86,20.52,129.36,613,557,1555,1753,793,111Y09M
329,329,65000,新北市,65000030,中和區,65000030-085,錦中里,1619,4264,2075,2189,94.79,2.63,7301.79,43.28,18.78,24.5,130.41,559,409,1332,1235,729,111Y09M
330,330,65000,新北市,65000030,中和區,65000030-086,錦盛里,1467,3824,1894,1930,98.13,2.61,17581.04,39.66,14.24,25.42,178.46,390,370,1246,1122,696,111Y09M
331,331,65000,新北市,65000030,中和區,65000030-087,民有里,1126,2698,1322,1376,96.08,2.4,28937.63,43.36,11.64,31.72,272.6,219,250,836,796,597,111Y09M
332,332,65000,新北市,65000030,中和區,65000030-088,員富里,1534,3743,1872,1871,100.05,2.44,18435.79,36.11,14.84,21.27,143.38,408,372,1212,1166,585,111Y09M
333,333,65000,新北市,65000030,中和區,65000030-089,嘉慶里,1681,4350,2137,2213,96.57,2.59,26024.37,37.14,12.96,24.18,186.62,411,484,1361,1327,767,111Y09M
334,334,65000,新北市,65000030,中和區,65000030-090,冠穗里,1278,3232,1606,1626,98.77,2.53,56797.41,41.88,12.03,29.85,248.18,274,245,1112,921,680,111Y09M
335,335,65000,新北市,65000030,中和區,65000030-091,國華里,1369,3429,1696,1733,97.86,2.5,82064.91,38.6,15.2,23.4,153.99,376,309,1127,1038,579,111Y09M
336,336,65000,新北市,65000030,中和區,65000030-092,正南里,1369,3398,1720,1678,102.5,2.48,55751.53,42.65,11.88,30.77,259.01,283,327,909,1146,733,111Y09M
337,337,65000,新北市,65000030,中和區,65000030-093,正行里,1258,2928,1339,1589,84.27,2.33,41281.3,38.44,16.17,22.27,137.72,342,261,887,967,471,111Y09M
338,338,65000,新北市,65000040,永和區,65000040-001,福林里,1407,3263,1543,1720,89.71,2.32,50322.32,51.98,17.28,34.7,200.81,371,297,823,1027,745,111Y09M
339,339,65000,新北市,65000040,永和區,65000040-002,文化里,1204,2726,1308,1418,92.24,2.26,34691.64,46.72,14.1,32.62,231.3,262,245,728,885,606,111Y09M
340,340,65000,新北市,65000040,永和區,65000040-003,豫溪里,2719,4712,2431,2281,106.58,1.73,62516.58,48.46,9.58,38.88,405.92,304,316,1088,1770,1234,111Y09M
341,341,65000,新北市,65000040,永和區,65000040-004,光明里,1269,2865,1303,1562,83.42,2.26,44430.31,50.95,16.6,34.35,206.98,315,262,783,853,652,111Y09M
342,342,65000,新北市,65000040,永和區,65000040-005,仁愛里,1168,2652,1278,1374,93.01,2.27,48748.21,41.44,10.61,30.83,290.45,199,269,698,908,578,111Y09M
343,343,65000,新北市,65000040,永和區,65000040-006,永貞里,1397,3251,1520,1731,87.81,2.33,42328.52,54.3,15.9,38.4,241.49,335,303,833,971,809,111Y09M
344,344,65000,新北市,65000040,永和區,65000040-007,永福里,1109,2663,1274,1389,91.72,2.4,56885.91,56.46,17.57,38.9,221.4,299,234,670,798,662,111Y09M
345,345,65000,新北市,65000040,永和區,65000040-008,民治里,1235,2874,1277,1597,79.96,2.33,40347.6,54.43,20.2,34.23,169.41,376,240,785,836,637,111Y09M
346,346,65000,新北市,65000040,永和區,65000040-009,永成里,412,931,451,480,93.96,2.26,25980.91,45.92,11.6,34.33,295.95,74,85,241,312,219,111Y09M
347,347,65000,新北市,65000040,永和區,65000040-010,忠義里,296,742,371,371,100.0,2.51,41894.87,40.8,10.63,30.17,283.93,56,78,175,274,159,111Y09M
348,348,65000,新北市,65000040,永和區,65000040-011,永元里,1908,4688,2193,2495,87.9,2.46,63037.02,53.5,20.73,32.78,158.14,633,414,1275,1365,1001,111Y09M
349,349,65000,新北市,65000040,永和區,65000040-012,秀林里,1671,4105,1979,2126,93.09,2.46,50922.94,52.32,22.86,29.46,128.9,616,375,1188,1132,794,111Y09M
350,350,65000,新北市,65000040,永和區,65000040-013,保安里,2903,6974,3317,3657,90.7,2.4,28686.6,42.21,16.46,25.75,156.51,807,762,1866,2276,1263,111Y09M
351,351,65000,新北市,65000040,永和區,65000040-014,中溪里,2076,4965,2458,2507,98.05,2.39,55683.91,42.39,14.4,27.99,194.42,502,503,1349,1635,976,111Y09M
352,352,65000,新北市,65000040,永和區,65000040-015,永安里,1810,4115,1905,2210,86.2,2.27,76220.64,44.49,16.05,28.44,177.24,457,404,1114,1330,810,111Y09M
353,353,65000,新北市,65000040,永和區,65000040-016,民族里,1858,4654,2211,2443,90.5,2.5,55702.51,54.31,22.18,32.13,144.84,669,435,1228,1353,969,111Y09M
354,354,65000,新北市,65000040,永和區,65000040-017,民權里,1726,4490,2129,2361,90.17,2.6,40471.6,52.67,21.76,30.91,142.03,640,444,1202,1295,909,111Y09M
355,355,65000,新北市,65000040,永和區,65000040-018,中興里,1477,3145,1432,1713,83.6,2.13,53113.34,52.45,16.38,36.06,220.12,338,262,803,998,744,111Y09M
356,356,65000,新北市,65000040,永和區,65000040-019,勵行里,578,1211,563,648,86.88,2.1,30079.48,51.94,15.81,36.14,228.57,126,91,356,350,288,111Y09M
357,357,65000,新北市,65000040,永和區,65000040-020,秀朗里,1562,3875,1892,1983,95.41,2.48,47082.12,51.66,18.2,33.46,183.87,465,353,1085,1117,855,111Y09M
358,358,65000,新北市,65000040,永和區,65000040-021,秀成里,1182,2836,1396,1440,96.94,2.4,46451.44,51.25,15.63,35.63,227.99,293,241,795,839,668,111Y09M
359,359,65000,新北市,65000040,永和區,65000040-022,上溪里,897,1813,835,978,85.38,2.02,37814.16,48.73,13.13,35.6,271.25,160,143,478,598,434,111Y09M
360,360,65000,新北市,65000040,永和區,65000040-023,竹林里,1533,3580,1715,1865,91.96,2.34,51217.49,51.76,16.24,35.52,218.8,383,293,941,1125,838,111Y09M
361,361,65000,新北市,65000040,永和區,65000040-024,雙和里,1699,3910,1765,2145,82.28,2.3,54412.87,47.05,19.03,28.02,147.23,506,386,968,1305,745,111Y09M
362,362,65000,新北市,65000040,永和區,65000040-025,安和里,1708,3711,1705,2006,85.0,2.17,49514.33,49.76,15.54,34.22,220.26,385,296,982,1200,848,111Y09M
363,363,65000,新北市,65000040,永和區,65000040-026,水源里,1616,3863,1855,2008,92.38,2.39,48829.51,50.78,17.45,33.33,191.05,447,344,1049,1169,854,111Y09M
364,364,65000,新北市,65000040,永和區,65000040-027,協和里,1271,2872,1380,1492,92.49,2.26,42488.98,48.42,13.85,34.57,249.63,268,263,781,891,669,111Y09M
365,365,65000,新北市,65000040,永和區,65000040-028,河堤里,1568,3412,1609,1803,89.24,2.18,63329.44,43.6,15.87,27.74,174.8,377,299,921,1156,659,111Y09M
366,366,65000,新北市,65000040,永和區,65000040-029,頂溪里,1061,2424,1137,1287,88.34,2.28,48258.01,52.93,16.15,36.78,227.73,256,184,653,748,583,111Y09M
367,367,65000,新北市,65000040,永和區,65000040-030,潭墘里,1906,4483,2036,2447,83.2,2.35,40168.45,46.89,17.86,29.03,162.57,545,467,1115,1470,886,111Y09M
368,368,65000,新北市,65000040,永和區,65000040-031,潭安里,1987,4716,2257,2459,91.79,2.37,60999.59,48.02,18.64,29.38,157.58,594,468,1215,1503,936,111Y09M
369,369,65000,新北市,65000040,永和區,65000040-032,大新里,1196,2563,1159,1404,82.55,2.14,54389.58,50.68,17.17,33.51,195.21,292,221,635,845,570,111Y09M
370,370,65000,新北市,65000040,永和區,65000040-033,保平里,1991,4829,2320,2509,92.47,2.43,57991.38,50.76,19.95,30.81,154.46,639,456,1306,1441,987,111Y09M
371,371,65000,新北市,65000040,永和區,65000040-034,民本里,1619,4106,1930,2176,88.69,2.54,71937.91,49.42,22.2,27.22,122.62,610,434,1060,1254,748,111Y09M
372,372,65000,新北市,65000040,永和區,65000040-035,民樂里,1926,4609,2236,2373,94.23,2.39,60934.17,51.81,18.91,32.91,174.04,574,442,1186,1408,999,111Y09M
373,373,65000,新北市,65000040,永和區,65000040-036,光復里,778,1689,775,914,84.79,2.17,52830.78,52.03,15.39,36.63,238.01,171,129,467,515,407,111Y09M
374,374,65000,新北市,65000040,永和區,65000040-037,復興里,1028,2359,1125,1234,91.17,2.29,42877.66,53.78,15.12,38.66,255.6,232,198,615,721,593,111Y09M
375,375,65000,新北市,65000040,永和區,65000040-038,福和里,2286,5044,2385,2659,89.7,2.21,53943.06,49.81,16.78,33.03,196.81,565,447,1318,1602,1112,111Y09M
376,376,65000,新北市,65000040,永和區,65000040-039,得和里,1799,4155,1937,2218,87.33,2.31,42794.9,51.15,17.06,34.09,199.79,469,377,1069,1303,937,111Y09M
377,377,65000,新北市,65000040,永和區,65000040-040,智光里,1357,3268,1565,1703,91.9,2.41,34895.89,52.57,19.33,33.24,171.98,414,306,869,967,712,111Y09M
378,378,65000,新北市,65000040,永和區,65000040-041,新生里,466,964,468,496,94.35,2.07,32743.45,40.52,13.99,26.53,189.58,96,102,217,367,182,111Y09M
379,379,65000,新北市,65000040,永和區,65000040-042,大同里,512,1060,512,548,93.43,2.07,41589.83,39.47,12.37,27.11,219.15,94,99,289,372,206,111Y09M
380,380,65000,新北市,65000040,永和區,65000040-043,前溪里,978,2097,975,1122,86.9,2.14,42151.6,47.99,12.63,35.36,279.89,179,203,524,690,501,111Y09M
381,381,65000,新北市,65000040,永和區,65000040-044,和平里,2061,4850,2298,2552,90.05,2.35,44765.65,50.86,18.97,31.88,168.03,610,418,1301,1496,1025,111Y09M
382,382,65000,新北市,65000040,永和區,65000040-045,新■里,985,2140,1053,1087,96.87,2.17,37247.84,50.7,13.94,36.76,263.64,198,165,573,682,522,111Y09M
383,383,65000,新北市,65000040,永和區,65000040-046,下溪里,2000,4616,2204,2412,91.38,2.31,52248.52,39.92,15.43,24.49,158.74,509,446,1374,1479,808,111Y09M
384,384,65000,新北市,65000040,永和區,65000040-047,秀和里,2036,4870,2298,2572,89.35,2.39,28206.87,46.55,16.4,30.15,183.85,545,464,1352,1507,1002,111Y09M
385,385,65000,新北市,65000040,永和區,65000040-048,河濱里,1331,3193,1557,1636,95.17,2.4,60354.6,48.03,17.85,30.18,169.09,385,294,849,1014,651,111Y09M
386,386,65000,新北市,65000040,永和區,65000040-049,民生里,1554,4067,1903,2164,87.94,2.62,70838.85,55.05,23.14,31.91,137.89,607,408,1084,1131,837,111Y09M
387,387,65000,新北市,65000040,永和區,65000040-050,秀得里,1064,2700,1287,1413,91.08,2.54,63613.23,50.33,21.21,29.12,137.27,381,249,764,783,523,111Y09M
388,388,65000,新北市,65000040,永和區,65000040-051,上林里,1473,3400,1640,1760,93.18,2.31,39529.83,51.38,17.14,34.24,199.74,385,334,840,1072,769,111Y09M
389,389,65000,新北市,65000040,永和區,65000040-052,網溪里,500,1153,570,583,97.77,2.31,34737.29,47.44,13.94,33.5,240.37,109,137,266,379,262,111Y09M
390,390,65000,新北市,65000040,永和區,65000040-053,正興里,1008,2133,976,1157,84.36,2.12,41835.83,52.03,13.54,38.49,284.21,190,159,543,701,540,111Y09M
391,391,65000,新北市,65000040,永和區,65000040-054,永興里,1291,3092,1478,1614,91.57,2.4,45305.36,55.53,18.46,37.07,200.82,367,252,826,910,737,111Y09M
392,392,65000,新北市,65000040,永和區,65000040-055,桂林里,1530,3700,1790,1910,93.72,2.42,59858.93,46.59,15.73,30.86,196.22,397,379,930,1215,779,111Y09M
393,393,65000,新北市,65000040,永和區,65000040-056,店街里,1853,4057,1820,2237,81.36,2.19,63268.04,48.66,17.85,30.82,172.69,487,350,1072,1307,841,111Y09M
394,394,65000,新北市,65000040,永和區,65000040-057,信義里,1208,2493,1129,1364,82.77,2.06,46568.54,45.53,11.91,33.63,282.35,204,171,694,848,576,111Y09M
395,395,65000,新北市,65000040,永和區,65000040-058,後溪里,868,1936,943,993,94.96,2.23,45407.64,48.13,13.24,34.89,263.58,173,166,528,613,456,111Y09M
396,396,65000,新北市,65000040,永和區,65000040-059,民富里,1128,2993,1464,1529,95.75,2.65,64789.16,51.77,22.57,29.21,129.44,445,303,786,883,576,111Y09M
397,397,65000,新北市,65000040,永和區,65000040-060,秀元里,1236,3090,1446,1644,87.96,2.5,59801.44,54.65,20.47,34.18,166.99,409,289,819,890,683,111Y09M
398,398,65000,新北市,65000040,永和區,65000040-061,永樂里,1075,2325,1043,1282,81.36,2.16,47236.9,42.64,16.01,26.63,166.28,261,231,600,799,434,111Y09M
399,399,65000,新北市,65000040,永和區,65000040-062,保順里,4575,10683,4989,5694,87.62,2.34,51409.02,33.45,16.29,17.16,105.37,1304,1378,2678,3949,1374,111Y09M
400,400,65000,新北市,65000050,新莊區,65000050-001,海山里,2179,5479,2657,2822,94.15,2.51,43657.02,42.31,14.49,27.82,191.94,558,567,1669,1614,1071,111Y09M
401,401,65000,新北市,65000050,新莊區,65000050-002,頭前里,5019,10678,5183,5495,94.32,2.13,14897.1,34.91,18.57,16.34,87.96,1470,1024,3762,3129,1293,111Y09M
402,402,65000,新北市,65000050,新莊區,65000050-003,國泰里,503,1354,675,679,99.41,2.69,6047.96,47.82,16.92,30.9,182.58,155,139,382,395,283,111Y09M
403,403,65000,新北市,65000050,新莊區,65000050-004,全安里,1812,4524,2133,2391,89.21,2.5,56986.66,43.98,16.39,27.59,168.35,515,493,1215,1434,867,111Y09M
404,404,65000,新北市,65000050,新莊區,65000050-005,福基里,2519,5506,2699,2807,96.15,2.19,6425.1,33.32,18.04,15.28,84.7,745,559,1898,1673,631,111Y09M
405,405,65000,新北市,65000050,新莊區,65000050-006,豐年里,1391,3717,1835,1882,97.5,2.67,44216.84,40.69,16.58,24.11,145.43,438,353,1199,1090,637,111Y09M
406,406,65000,新北市,65000050,新莊區,65000050-007,忠孝里,2278,5242,2531,2711,93.36,2.3,31255.03,42.33,16.83,25.5,151.45,620,473,1758,1452,939,111Y09M
407,407,65000,新北市,65000050,新莊區,65000050-008,恆安里,1676,4513,2180,2333,93.44,2.69,47198.72,46.05,18.83,27.22,144.5,582,464,1278,1348,841,111Y09M
408,408,65000,新北市,65000050,新莊區,65000050-009,後港里,2602,7134,3494,3640,95.99,2.74,76709.68,30.18,12.77,17.41,136.29,700,725,2460,2295,954,111Y09M
409,409,65000,新北市,65000050,新莊區,65000050-010,文衡里,878,2202,1079,1123,96.08,2.51,34910.82,51.34,19.86,31.48,158.48,289,215,626,614,458,111Y09M
410,410,65000,新北市,65000050,新莊區,65000050-011,中美里,2505,6360,3044,3316,91.8,2.54,43906.28,44.84,20.56,24.28,118.05,903,673,1964,1754,1066,111Y09M
411,411,65000,新北市,65000050,新莊區,65000050-012,八德里,1207,3097,1504,1593,94.41,2.57,57255.37,36.13,13.58,22.55,166.02,309,349,1002,924,513,111Y09M
412,412,65000,新北市,65000050,新莊區,65000050-013,興漢里,1357,3292,1589,1703,93.31,2.43,24862.92,52.34,16.84,35.49,210.71,364,324,863,974,767,111Y09M
413,413,65000,新北市,65000050,新莊區,65000050-014,中和里,1716,4593,2239,2354,95.11,2.68,48975.81,42.77,14.49,28.29,195.28,466,447,1347,1423,910,111Y09M
414,414,65000,新北市,65000050,新莊區,65000050-015,西盛里,5396,13737,6738,6999,96.27,2.55,8126.65,35.41,21.93,13.47,61.44,2225,1406,5068,3671,1367,111Y09M
415,415,65000,新北市,65000050,新莊區,65000050-016,榮和里,3460,5735,3327,2408,138.16,1.66,35018.41,37.33,11.11,26.22,235.99,464,388,1598,2190,1095,111Y09M
416,416,65000,新北市,65000050,新莊區,65000050-017,中泰里,1775,4487,2204,2283,96.54,2.53,62744.71,43.86,16.74,27.12,162.07,522,468,1351,1300,846,111Y09M
417,417,65000,新北市,65000050,新莊區,65000050-018,瓊林里,1851,5153,2637,2516,104.81,2.78,3209.17,42.82,18.1,24.72,136.6,653,567,1590,1451,892,111Y09M
418,418,65000,新北市,65000050,新莊區,65000050-019,文德里,748,1818,885,933,94.86,2.43,19830.92,43.72,16.21,27.51,169.76,205,206,476,583,348,111Y09M
419,419,65000,新北市,65000050,新莊區,65000050-020,中誠里,873,2189,1073,1116,96.15,2.51,51448.99,44.49,16.04,28.45,177.37,243,218,681,616,431,111Y09M
420,420,65000,新北市,65000050,新莊區,65000050-021,裕民里,2650,7106,3501,3605,97.12,2.68,39279.85,40.55,18.85,21.7,115.11,953,782,2311,1963,1097,111Y09M
421,421,65000,新北市,65000050,新莊區,65000050-022,文明里,663,1736,847,889,95.28,2.62,5323.36,45.88,16.3,29.58,181.44,194,185,475,530,352,111Y09M
422,422,65000,新北市,65000050,新莊區,65000050-023,中港里,2245,6489,3126,3363,92.95,2.89,72442.9,42.21,21.48,20.73,96.53,980,690,2054,1819,946,111Y09M
423,423,65000,新北市,65000050,新莊區,65000050-024,富國里,915,2321,1156,1165,99.23,2.54,38133.57,41.35,15.71,25.64,163.18,258,183,807,652,421,111Y09M
424,424,65000,新北市,65000050,新莊區,65000050-025,思源里,2119,5418,2649,2769,95.67,2.56,17046.1,43.64,17.63,26.01,147.52,665,545,1633,1594,981,111Y09M
425,425,65000,新北市,65000050,新莊區,65000050-026,立人里,767,1993,978,1015,96.35,2.6,15423.67,48.62,19.39,29.23,150.77,260,218,492,631,392,111Y09M
426,426,65000,新北市,65000050,新莊區,65000050-027,南港里,1980,5204,2535,2669,94.98,2.63,45236.05,32.32,13.58,18.74,138.01,534,511,1849,1573,737,111Y09M
427,427,65000,新北市,65000050,新莊區,65000050-028,仁愛里,1050,2629,1279,1350,94.74,2.5,45779.06,43.35,13.41,29.93,223.17,246,245,846,743,549,111Y09M
428,428,65000,新北市,65000050,新莊區,65000050-029,立德里,1004,2534,1231,1303,94.47,2.52,9058.25,42.6,12.94,29.66,229.13,230,280,729,768,527,111Y09M
429,429,65000,新北市,65000050,新莊區,65000050-030,信義里,2109,5422,2578,2844,90.65,2.57,46804.32,40.83,17.19,23.64,137.46,662,593,1636,1621,910,111Y09M
430,430,65000,新北市,65000050,新莊區,65000050-031,立言里,1881,5056,2401,2655,90.43,2.69,48554.69,46.85,18.12,28.72,158.49,624,472,1551,1420,989,111Y09M
431,431,65000,新北市,65000050,新莊區,65000050-032,民安里,2165,6187,2999,3188,94.07,2.86,73149.68,35.8,19.45,16.35,84.09,886,690,2019,1847,745,111Y09M
432,432,65000,新北市,65000050,新莊區,65000050-033,和平里,1798,4867,2375,2492,95.3,2.71,50562.56,38.78,17.08,21.7,127.05,599,435,1697,1375,761,111Y09M
433,433,65000,新北市,65000050,新莊區,65000050-034,立功里,1418,3647,1765,1882,93.78,2.57,59492.35,43.36,15.02,28.34,188.74,382,379,1100,1065,721,111Y09M
434,434,65000,新北市,65000050,新莊區,65000050-035,民本里,1156,3039,1504,1535,97.98,2.63,85372.36,40.82,15.11,25.72,170.25,326,291,1060,807,555,111Y09M
435,435,65000,新北市,65000050,新莊區,65000050-036,化成里,1614,3942,1958,1984,98.69,2.44,7294.84,37.02,16.09,20.92,130.02,463,369,1321,1187,602,111Y09M
436,436,65000,新北市,65000050,新莊區,65000050-037,立志里,1530,3936,1906,2030,93.89,2.57,38389.14,45.94,17.24,28.7,166.45,465,410,1187,1100,774,111Y09M
437,437,65000,新北市,65000050,新莊區,65000050-038,光華里,2732,7576,3737,3839,97.34,2.77,77941.58,37.85,21.51,16.34,75.97,1182,879,2446,2171,898,111Y09M
438,438,65000,新北市,65000050,新莊區,65000050-039,思賢里,1616,4302,2116,2186,96.8,2.66,56577.72,40.77,17.21,23.56,136.88,526,456,1328,1272,720,111Y09M
439,439,65000,新北市,65000050,新莊區,65000050-040,營盤里,708,1712,875,837,104.54,2.42,1291.15,48.35,14.21,34.14,240.24,164,136,523,495,394,111Y09M
440,440,65000,新北市,65000050,新莊區,65000050-041,光榮里,1593,4687,2295,2392,95.94,2.94,76168.03,35.78,19.73,16.05,81.35,681,573,1507,1372,554,111Y09M
441,441,65000,新北市,65000050,新莊區,65000050-042,自強里,1106,2587,1281,1306,98.09,2.34,54026.4,46.24,14.47,31.77,219.53,256,232,794,743,562,111Y09M
442,442,65000,新北市,65000050,新莊區,65000050-043,丹鳳里,3622,9324,4502,4822,93.36,2.57,3775.18,36.12,20.13,15.99,79.41,1379,1037,3044,2769,1095,111Y09M
443,443,65000,新北市,65000050,新莊區,65000050-044,光明里,1738,5121,2499,2622,95.31,2.95,35878.18,38.71,22.83,15.87,69.51,843,566,1723,1403,586,111Y09M
444,444,65000,新北市,65000050,新莊區,65000050-045,自立里,2183,5379,2578,2801,92.04,2.46,50394.9,39.39,16.14,23.24,143.98,623,586,1665,1608,897,111Y09M
445,445,65000,新北市,65000050,新莊區,65000050-046,合鳳里,1717,4596,2286,2310,98.96,2.68,62908.06,41.02,17.83,23.2,130.12,581,428,1603,1228,756,111Y09M
446,446,65000,新北市,65000050,新莊區,65000050-047,幸福里,1663,4392,2084,2308,90.29,2.64,83978.66,43.86,16.57,27.28,164.62,506,422,1417,1214,833,111Y09M
447,447,65000,新北市,65000050,新莊區,65000050-048,雙鳳里,4864,12584,6190,6394,96.81,2.59,8857.94,38.73,24.15,14.57,60.34,2191,1408,4168,3495,1322,111Y09M
448,448,65000,新北市,65000050,新莊區,65000050-049,自信里,974,2448,1169,1279,91.4,2.51,53545.65,38.7,13.99,24.7,176.52,247,257,765,743,436,111Y09M
449,449,65000,新北市,65000050,新莊區,65000050-050,龍鳳里,4435,10905,5097,5808,87.76,2.46,50920.82,38.21,25.29,12.93,51.13,1995,1118,3813,2959,1020,111Y09M
450,450,65000,新北市,65000050,新莊區,65000050-051,中華里,1214,2906,1430,1476,96.88,2.39,44593.12,33.12,14.52,18.6,128.08,317,330,873,980,406,111Y09M
451,451,65000,新北市,65000050,新莊區,65000050-052,中隆里,2267,5621,2705,2916,92.76,2.48,30836.84,36.93,22.07,14.86,67.33,906,628,1798,1679,610,111Y09M
452,452,65000,新北市,65000050,新莊區,65000050-053,中原里,6116,14472,6862,7610,90.17,2.37,18955.71,34.0,21.62,12.38,57.26,2335,1650,4696,4454,1337,111Y09M
453,453,65000,新北市,65000050,新莊區,65000050-054,中信里,3196,9083,4410,4673,94.37,2.84,78693.15,40.34,24.32,16.02,65.88,1574,965,2782,2725,1037,111Y09M
454,454,65000,新北市,65000050,新莊區,65000050-055,四維里,1874,4759,2270,2489,91.2,2.54,58499.59,38.46,16.24,22.23,136.92,558,519,1573,1345,764,111Y09M
455,455,65000,新北市,65000050,新莊區,65000050-056,建福里,893,2456,1224,1232,99.35,2.75,64090.19,41.72,14.2,27.52,193.9,246,185,866,682,477,111Y09M
456,456,65000,新北市,65000050,新莊區,65000050-057,中宏里,1399,3678,1808,1870,96.68,2.63,104816.19,33.26,13.7,19.57,142.86,378,387,1239,1134,540,111Y09M
457,457,65000,新北市,65000050,新莊區,65000050-058,中全里,1323,3536,1783,1753,101.71,2.67,75782.25,38.34,15.65,22.69,145.0,400,339,1184,1033,580,111Y09M
458,458,65000,新北市,65000050,新莊區,65000050-059,立泰里,1984,5162,2478,2684,92.32,2.6,28752.53,41.77,18.51,23.26,125.67,674,519,1607,1515,847,111Y09M
459,459,65000,新北市,65000050,新莊區,65000050-060,全泰里,1918,4995,2429,2566,94.66,2.6,63969.57,49.51,18.29,31.22,170.7,611,502,1438,1401,1043,111Y09M
460,460,65000,新北市,65000050,新莊區,65000050-061,仁義里,1421,3722,1859,1863,99.79,2.62,68252.25,38.98,14.82,24.16,162.97,397,366,1191,1121,647,111Y09M
461,461,65000,新北市,65000050,新莊區,65000050-062,立基里,2345,6128,2997,3131,95.72,2.61,38721.34,38.2,16.17,22.03,136.26,717,671,1854,1909,977,111Y09M
462,462,65000,新北市,65000050,新莊區,65000050-063,昌明里,1335,3598,1778,1820,97.69,2.7,92772.61,36.29,15.98,20.3,127.01,422,319,1190,1131,536,111Y09M
463,463,65000,新北市,65000050,新莊區,65000050-064,昌平里,4318,9287,4347,4940,88.0,2.15,18121.44,36.33,24.4,11.93,48.92,1662,834,3170,2808,813,111Y09M
464,464,65000,新北市,65000050,新莊區,65000050-065,文聖里,1401,3438,1610,1828,88.07,2.45,41147.54,52.26,18.47,33.79,182.97,417,297,981,980,763,111Y09M
465,465,65000,新北市,65000050,新莊區,65000050-066,萬安里,1507,3777,1823,1954,93.3,2.51,36444.16,41.83,17.31,24.52,141.65,461,301,1380,982,653,111Y09M
466,466,65000,新北市,65000050,新莊區,65000050-067,龍安里,853,2324,1146,1178,97.28,2.72,34697.44,40.93,15.16,25.77,170.0,250,246,790,613,425,111Y09M
467,467,65000,新北市,65000050,新莊區,65000050-068,福營里,1041,2357,1182,1175,100.6,2.26,3479.18,37.76,10.81,26.94,249.19,185,230,741,740,461,111Y09M
468,468,65000,新北市,65000050,新莊區,65000050-069,後德里,1104,3058,1548,1510,102.52,2.77,54799.92,35.19,15.03,20.16,134.12,340,265,1059,938,456,111Y09M
469,469,65000,新北市,65000050,新莊區,65000050-070,建安里,2560,6821,3295,3526,93.45,2.66,19090.77,29.55,14.43,15.12,104.74,760,807,2218,2240,796,111Y09M
470,470,65000,新北市,65000050,新莊區,65000050-071,成德里,1852,5145,2507,2638,95.03,2.78,43677.95,34.51,17.07,17.44,102.14,653,539,1792,1494,667,111Y09M
471,471,65000,新北市,65000050,新莊區,65000050-072,福興里,2283,6174,3112,3062,101.63,2.7,17200.84,28.97,14.81,14.16,95.63,709,788,2003,1996,678,111Y09M
472,472,65000,新北市,65000050,新莊區,65000050-073,昌信里,1468,3940,1898,2042,92.95,2.68,94718.37,31.55,18.9,12.65,66.96,566,502,1172,1321,379,111Y09M
473,473,65000,新北市,65000050,新莊區,65000050-074,昌隆里,1698,4473,2110,2363,89.29,2.63,86891.49,28.57,14.43,14.14,98.01,502,568,1351,1560,492,111Y09M
474,474,65000,新北市,65000050,新莊區,65000050-075,中平里,3852,10045,4649,5396,86.16,2.61,77770.55,34.51,24.49,10.02,40.9,1829,1348,2880,3240,748,111Y09M
