,Unnamed: 0,縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,幼年人口(0~14),青年人口(15~24),壯年人口(25~44),中年人口(45~64),老年人口(65~),資料時間
846,846,65000,新北市,65000140,蘆洲區,65000140-031,長安里,1828,5272,2607,2665,97.82,2.88,57116.24,29.28,13.56,15.72,115.91,553,673,1703,1702,641,111Y09M
847,847,65000,新北市,65000140,蘆洲區,65000140-032,民和里,1035,2652,1315,1337,98.35,2.56,19693.17,36.28,10.95,25.33,231.46,213,298,787,861,493,111Y09M
848,848,65000,新北市,65000140,蘆洲區,65000140-033,忠孝里,874,2475,1212,1263,95.96,2.83,61739.17,32.64,14.84,17.79,119.86,277,250,829,787,332,111Y09M
849,849,65000,新北市,65000140,蘆洲區,65000140-034,福安里,1208,3271,1617,1654,97.76,2.71,51162.94,31.52,15.04,16.49,109.63,374,328,1110,1049,410,111Y09M
850,850,65000,新北市,65000140,蘆洲區,65000140-035,永安里,1911,5383,2588,2795,92.59,2.82,56110.32,34.78,16.15,18.63,115.35,645,554,1796,1644,744,111Y09M
851,851,65000,新北市,65000140,蘆洲區,65000140-036,延平里,1583,4256,2105,2151,97.86,2.69,69674.55,28.12,13.82,14.3,103.49,459,542,1317,1463,475,111Y09M
852,852,65000,新北市,65000140,蘆洲區,65000140-037,成功里,2643,7865,3790,4075,93.01,2.98,54895.58,30.52,17.08,13.44,78.72,1029,943,2464,2619,810,111Y09M
853,853,65000,新北市,65000140,蘆洲區,65000140-038,永德里,1609,4628,2264,2364,95.77,2.88,60128.88,29.53,14.61,14.92,102.11,522,538,1483,1552,533,111Y09M
854,854,65000,新北市,65000150,五股區,65000150-001,興珍里,1685,4654,2373,2281,104.03,2.76,2270.03,37.12,12.73,24.4,191.67,432,470,1516,1408,828,111Y09M
855,855,65000,新北市,65000150,五股區,65000150-002,更寮里,420,1171,620,551,112.52,2.79,421.37,36.64,9.1,27.54,302.56,78,138,311,408,236,111Y09M
856,856,65000,新北市,65000150,五股區,65000150-003,集福里,1572,3967,1992,1975,100.86,2.52,2368.17,33.88,12.69,21.19,167.02,376,475,1156,1332,628,111Y09M
857,857,65000,新北市,65000150,五股區,65000150-004,觀音里,519,1378,752,626,120.13,2.66,215.39,45.67,11.84,33.83,285.71,112,166,347,433,320,111Y09M
858,858,65000,新北市,65000150,五股區,65000150-005,成州里,2423,6465,3284,3181,103.24,2.67,4511.28,34.94,16.97,17.97,105.9,813,718,2126,1947,861,111Y09M
859,859,65000,新北市,65000150,五股區,65000150-006,成功里,3862,8625,4223,4402,95.93,2.23,12017.67,28.58,16.19,12.39,76.52,1086,885,3373,2450,831,111Y09M
860,860,65000,新北市,65000150,五股區,65000150-007,五龍里,472,1348,749,599,125.04,2.86,214.22,41.15,11.2,29.95,267.29,107,164,377,414,286,111Y09M
861,861,65000,新北市,65000150,五股區,65000150-008,五股里,1970,4447,2355,2092,112.57,2.26,9529.63,35.21,13.56,21.65,159.64,446,500,1313,1476,712,111Y09M
862,862,65000,新北市,65000150,五股區,65000150-009,五福里,1333,3532,1809,1723,104.99,2.65,15811.13,32.14,14.29,17.85,124.87,382,384,1173,1116,477,111Y09M
863,863,65000,新北市,65000150,五股區,65000150-010,德音里,2162,5678,2799,2879,97.22,2.63,3073.12,29.1,14.1,15.01,106.45,620,730,1758,1910,660,111Y09M
864,864,65000,新北市,65000150,五股區,65000150-011,陸一里,1094,2577,1255,1322,94.93,2.36,32670.71,40.82,11.75,29.07,247.44,215,261,661,908,532,111Y09M
865,865,65000,新北市,65000150,五股區,65000150-012,貿商里,1239,3059,1472,1587,92.75,2.47,54569.46,37.92,13.07,24.84,190.0,290,348,772,1098,551,111Y09M
866,866,65000,新北市,65000150,五股區,65000150-013,德泰里,1773,4636,2239,2397,93.41,2.61,14444.71,29.42,15.44,13.99,90.6,553,518,1561,1503,501,111Y09M
867,867,65000,新北市,65000150,五股區,65000150-014,成德里,1357,3541,1765,1776,99.38,2.61,4071.2,39.08,17.28,21.8,126.14,440,374,1214,958,555,111Y09M
868,868,65000,新北市,65000150,五股區,65000150-015,六福里,1539,3986,1920,2066,92.93,2.59,6586.73,26.34,13.06,13.28,101.7,412,454,1300,1401,419,111Y09M
869,869,65000,新北市,65000150,五股區,65000150-016,集賢里,1604,4380,2169,2211,98.1,2.73,2393.3,33.17,15.78,17.39,110.21,519,496,1479,1314,572,111Y09M
870,870,65000,新北市,65000150,五股區,65000150-017,民義里,1411,3799,1914,1885,101.54,2.69,2393.58,37.2,17.7,19.5,110.2,490,412,1216,1141,540,111Y09M
871,871,65000,新北市,65000150,五股區,65000150-018,成泰里,5433,12013,5979,6034,99.09,2.21,5391.13,29.07,17.87,11.21,62.72,1663,1167,4802,3338,1043,111Y09M
872,872,65000,新北市,65000150,五股區,65000150-019,水碓里,3072,8183,4062,4121,98.57,2.66,12465.71,32.3,16.05,16.25,101.21,993,919,2724,2542,1005,111Y09M
873,873,65000,新北市,65000150,五股區,65000150-020,福德里,1429,3580,1791,1789,100.11,2.51,1619.59,33.48,16.37,17.11,104.56,439,440,1065,1177,459,111Y09M
874,874,65000,新北市,65000160,泰山區,65000160-001,大科里,325,921,499,422,118.25,2.83,134.08,32.52,12.37,20.14,162.79,86,119,248,328,140,111Y09M
875,875,65000,新北市,65000160,泰山區,65000160-002,黎明里,1329,3576,1746,1830,95.41,2.69,1436.93,32.25,15.05,17.2,114.25,407,459,994,1251,465,111Y09M
876,876,65000,新北市,65000160,泰山區,65000160-003,山腳里,2602,7088,3531,3557,99.27,2.72,15916.18,37.85,17.93,19.91,111.06,922,700,2334,2108,1024,111Y09M
877,877,65000,新北市,65000160,泰山區,65000160-004,福泰里,1053,2851,1454,1397,104.08,2.71,28171.1,42.41,14.74,27.67,187.8,295,364,804,834,554,111Y09M
878,878,65000,新北市,65000160,泰山區,65000160-005,楓樹里,1736,4513,2266,2247,100.85,2.6,3172.36,36.26,15.73,20.53,130.52,521,563,1362,1387,680,111Y09M
879,879,65000,新北市,65000160,泰山區,65000160-006,同榮里,1529,4194,2054,2140,95.98,2.74,3753.08,39.71,15.96,23.75,148.85,479,476,1278,1248,713,111Y09M
880,880,65000,新北市,65000160,泰山區,65000160-007,義學里,1832,4982,2462,2520,97.7,2.72,12412.64,37.36,18.64,18.72,100.44,676,570,1622,1435,679,111Y09M
881,881,65000,新北市,65000160,泰山區,65000160-008,明志里,1465,3846,1883,1963,95.92,2.63,7006.91,39.15,16.17,22.97,142.06,447,338,1334,1092,635,111Y09M
882,882,65000,新北市,65000160,泰山區,65000160-009,貴子里,1644,4112,2048,2064,99.22,2.5,3319.89,38.68,15.92,22.77,143.01,472,391,1349,1225,675,111Y09M
883,883,65000,新北市,65000160,泰山區,65000160-010,貴和里,2028,5165,2515,2650,94.91,2.55,6489.23,40.16,16.72,23.45,140.26,616,523,1676,1486,864,111Y09M
884,884,65000,新北市,65000160,泰山區,65000160-011,同興里,1435,3980,1924,2056,93.58,2.77,45671.01,43.79,22.51,21.28,94.54,623,486,1104,1178,589,111Y09M
885,885,65000,新北市,65000160,泰山區,65000160-012,義仁里,3336,8745,4345,4400,98.75,2.62,5919.6,36.6,20.63,15.96,77.37,1321,937,2925,2540,1022,111Y09M
886,886,65000,新北市,65000160,泰山區,65000160-013,泰友里,759,2050,989,1061,93.21,2.7,6160.11,38.33,13.7,24.63,179.8,203,203,646,633,365,111Y09M
887,887,65000,新北市,65000160,泰山區,65000160-014,新明里,1202,3315,1632,1683,96.97,2.76,27026.15,40.47,16.14,24.32,150.66,381,381,1043,936,574,111Y09M
888,888,65000,新北市,65000160,泰山區,65000160-015,貴賢里,1502,3771,1839,1932,95.19,2.51,10783.74,43.82,14.87,28.95,194.62,390,365,1157,1100,759,111Y09M
889,889,65000,新北市,65000160,泰山區,65000160-016,福興里,1465,3727,1815,1912,94.93,2.54,26357.85,37.88,16.76,21.12,126.05,453,471,1032,1200,571,111Y09M
890,890,65000,新北市,65000160,泰山區,65000160-017,全興里,3927,9940,4838,5102,94.83,2.53,69556.7,35.46,24.15,11.31,46.84,1772,1279,2805,3254,830,111Y09M
891,891,65000,新北市,65000170,林口區,65000170-001,東林里,1470,4032,2031,2001,101.5,2.74,1542.46,38.65,16.23,22.42,138.14,472,472,1243,1193,652,111Y09M
892,892,65000,新北市,65000170,林口區,65000170-002,林口里,2234,5689,2774,2915,95.16,2.55,5547.09,35.36,15.96,19.39,121.46,671,653,1751,1799,815,111Y09M
893,893,65000,新北市,65000170,林口區,65000170-003,西林里,4795,12056,5995,6061,98.91,2.51,11487.93,40.4,23.19,17.21,74.23,1991,1357,3459,3771,1478,111Y09M
894,894,65000,新北市,65000170,林口區,65000170-004,菁湖里,1623,4326,2162,2164,99.91,2.67,7468.83,40.64,16.81,23.83,141.78,517,483,1209,1384,733,111Y09M
895,895,65000,新北市,65000170,林口區,65000170-005,中湖里,2179,5399,2653,2746,96.61,2.48,1747.96,36.51,19.27,17.24,89.5,762,609,1757,1589,682,111Y09M
896,896,65000,新北市,65000170,林口區,65000170-006,湖北里,496,1542,828,714,115.97,3.11,508.41,40.95,15.17,25.78,169.88,166,194,430,470,282,111Y09M
897,897,65000,新北市,65000170,林口區,65000170-007,湖南里,12180,28373,13583,14790,91.84,2.33,9864.66,49.16,32.13,17.03,52.99,6112,2410,8987,7625,3239,111Y09M
898,898,65000,新北市,65000170,林口區,65000170-008,南勢里,13391,29240,13878,15362,90.34,2.18,7315.8,46.71,32.7,14.0,42.82,6518,2298,9664,7969,2791,111Y09M
899,899,65000,新北市,65000170,林口區,65000170-009,東勢里,2935,8025,3894,4131,94.26,2.73,18760.56,43.84,22.75,21.1,92.75,1269,881,2382,2316,1177,111Y09M
900,900,65000,新北市,65000170,林口區,65000170-010,頂福里,414,1132,636,496,128.23,2.73,145.73,49.34,16.23,33.11,204.07,123,121,305,332,251,111Y09M
901,901,65000,新北市,65000170,林口區,65000170-011,下福里,493,1428,747,681,109.69,2.9,160.6,39.86,15.96,23.9,149.69,163,192,407,422,244,111Y09M
902,902,65000,新北市,65000170,林口區,65000170-012,嘉寶里,373,1033,551,482,114.32,2.77,137.92,41.9,15.38,26.51,172.32,112,143,305,280,193,111Y09M
903,903,65000,新北市,65000170,林口區,65000170-013,瑞平里,327,893,498,395,126.08,2.73,180.13,44.73,17.34,27.39,157.94,107,107,258,252,169,111Y09M
904,904,65000,新北市,65000170,林口區,65000170-014,太平里,678,1773,867,906,95.7,2.62,327.68,41.5,20.67,20.83,100.77,259,217,584,452,261,111Y09M
905,905,65000,新北市,65000170,林口區,65000170-015,仁愛里,2978,7442,3570,3872,92.2,2.5,24339.03,40.79,23.25,17.54,75.43,1229,912,1958,2416,927,111Y09M
906,906,65000,新北市,65000170,林口區,65000170-016,麗林里,3864,9694,4565,5129,89.0,2.51,33262.54,36.29,24.18,12.1,50.06,1720,1385,2502,3226,861,111Y09M
907,907,65000,新北市,65000170,林口區,65000170-017,麗園里,1531,4181,2045,2136,95.74,2.73,9356.48,37.94,17.22,20.72,120.31,522,470,1234,1327,628,111Y09M
908,908,65000,新北市,65000180,深坑區,65000180-001,深坑里,1490,3487,1711,1776,96.34,2.34,7558.33,36.37,12.28,24.09,196.18,314,393,968,1196,616,111Y09M
909,909,65000,新北市,65000180,深坑區,65000180-002,萬順里,1123,2552,1260,1292,97.52,2.27,9222.15,33.47,9.21,24.27,263.64,176,276,721,915,464,111Y09M
910,910,65000,新北市,65000180,深坑區,65000180-003,土庫里,1201,3096,1566,1530,102.35,2.58,1778.79,35.08,12.87,22.21,172.54,295,334,899,1059,509,111Y09M
911,911,65000,新北市,65000180,深坑區,65000180-004,昇高里,789,2114,1109,1005,110.35,2.68,247.7,41.69,13.74,27.95,203.41,205,169,635,688,417,111Y09M
912,912,65000,新北市,65000180,深坑區,65000180-005,阿柔里,219,627,357,270,132.22,2.86,140.14,44.8,11.78,33.03,280.39,51,68,167,198,143,111Y09M
913,913,65000,新北市,65000180,深坑區,65000180-006,埔新里,2698,6498,3141,3357,93.57,2.41,14016.09,31.01,12.8,18.21,142.2,635,804,1859,2297,903,111Y09M
914,914,65000,新北市,65000180,深坑區,65000180-007,萬福里,1255,2714,1358,1356,100.15,2.16,753.68,37.63,9.58,28.04,292.59,189,261,790,921,553,111Y09M
915,915,65000,新北市,65000180,深坑區,65000180-008,賴仲里,1091,2368,1203,1165,103.26,2.17,1701.2,34.16,11.44,22.72,198.51,202,222,616,927,401,111Y09M
916,916,65000,新北市,65000190,石碇區,65000190-001,石碇里,176,413,219,194,112.89,2.35,1217.21,40.96,8.53,32.42,380.0,25,40,118,135,95,111Y09M
917,917,65000,新北市,65000190,石碇區,65000190-002,潭邊里,410,828,439,389,112.85,2.02,96.55,44.25,5.92,38.33,647.06,34,86,182,306,220,111Y09M
918,918,65000,新北市,65000190,石碇區,65000190-003,隆盛里,296,712,402,310,129.68,2.41,167.48,43.84,10.1,33.74,334.0,50,71,157,267,167,111Y09M
919,919,65000,新北市,65000190,石碇區,65000190-004,烏塗里,321,617,356,261,136.4,1.92,60.52,49.03,5.8,43.24,745.83,24,42,123,249,179,111Y09M
920,920,65000,新北市,65000190,石碇區,65000190-005,彭山里,156,313,174,139,125.18,2.01,96.53,42.27,5.0,37.27,745.45,11,33,77,110,82,111Y09M
921,921,65000,新北市,65000190,石碇區,65000190-006,豐田里,209,408,240,168,142.86,1.95,29.64,55.73,4.96,50.76,1023.08,13,50,66,146,133,111Y09M
922,922,65000,新北市,65000190,石碇區,65000190-007,永定里,267,650,353,297,118.86,2.43,98.38,35.7,6.89,28.81,418.18,33,92,148,239,138,111Y09M
923,923,65000,新北市,65000190,石碇區,65000190-008,中民里,336,760,450,310,145.16,2.26,168.61,35.23,6.41,28.83,450.0,36,93,172,297,162,111Y09M
924,924,65000,新北市,65000190,石碇區,65000190-009,光明里,146,280,159,121,131.4,1.92,34.29,51.35,5.95,45.41,763.64,11,25,48,112,84,111Y09M
925,925,65000,新北市,65000190,石碇區,65000190-010,豐林里,117,317,170,147,115.65,2.71,276.87,39.65,8.37,31.28,373.68,19,36,80,111,71,111Y09M
926,926,65000,新北市,65000190,石碇區,65000190-011,永安里,396,924,470,454,103.52,2.33,15.34,48.55,14.95,33.6,224.73,93,105,256,261,209,111Y09M
927,927,65000,新北市,65000190,石碇區,65000190-012,格頭里,533,1101,566,535,105.79,2.07,52.72,54.85,12.8,42.05,328.57,91,121,256,334,299,111Y09M
928,928,65000,新北市,65000200,坪林區,65000200-001,粗窟里,366,925,506,419,120.76,2.53,28.05,50.65,9.12,41.53,455.36,56,90,188,336,255,111Y09M
929,929,65000,新北市,65000200,坪林區,65000200-002,坪林里,497,1484,785,699,112.3,2.99,472.24,50.81,15.65,35.16,224.68,154,151,379,454,346,111Y09M
930,930,65000,新北市,65000200,坪林區,65000200-003,大林里,476,1219,676,543,124.49,2.56,33.7,56.28,9.87,46.41,470.13,77,102,274,404,362,111Y09M
931,931,65000,新北市,65000200,坪林區,65000200-004,石■里,195,439,231,208,111.06,2.25,10.25,51.38,5.86,45.52,776.47,17,40,88,162,132,111Y09M
932,932,65000,新北市,65000200,坪林區,65000200-005,上德里,342,891,507,384,132.03,2.61,63.52,48.75,8.35,40.4,484.0,50,88,196,315,242,111Y09M
933,933,65000,新北市,65000200,坪林區,65000200-006,水德里,289,723,382,341,112.02,2.5,70.35,50.0,8.51,41.49,487.8,41,83,139,260,200,111Y09M
934,934,65000,新北市,65000200,坪林區,65000200-007,漁光里,403,875,464,411,112.9,2.17,30.34,70.57,5.46,65.11,1192.86,28,53,147,313,334,111Y09M
935,935,65000,新北市,65000210,三芝區,65000210-001,八賢里,136,327,181,146,123.97,2.4,222.53,51.39,9.26,42.13,455.0,20,38,67,111,91,111Y09M
936,936,65000,新北市,65000210,三芝區,65000210-002,埔頭里,2241,5480,2672,2808,95.16,2.45,5479.7,34.88,13.98,20.9,149.47,568,614,1669,1780,849,111Y09M
937,937,65000,新北市,65000210,三芝區,65000210-003,古庄里,618,1211,645,566,113.96,1.96,406.27,46.61,7.14,39.47,552.54,59,107,277,442,326,111Y09M
938,938,65000,新北市,65000210,三芝區,65000210-004,新庄里,354,838,437,401,108.98,2.37,219.53,52.92,11.68,41.24,353.12,64,78,192,278,226,111Y09M
939,939,65000,新北市,65000210,三芝區,65000210-005,埔坪里,2966,7067,3565,3502,101.8,2.38,1940.53,37.81,13.67,24.14,176.6,701,841,1986,2301,1238,111Y09M
940,940,65000,新北市,65000210,三芝區,65000210-006,茂長里,288,637,326,311,104.82,2.21,192.95,41.56,8.89,32.67,367.5,40,59,153,238,147,111Y09M
941,941,65000,新北市,65000210,三芝區,65000210-007,橫山里,219,514,299,215,139.07,2.35,83.4,52.98,8.33,44.64,535.71,28,27,117,192,150,111Y09M
942,942,65000,新北市,65000210,三芝區,65000210-008,錫板里,298,696,407,289,140.83,2.34,134.15,57.82,11.11,46.71,420.41,49,49,144,248,206,111Y09M
943,943,65000,新北市,65000210,三芝區,65000210-009,後厝里,1154,2123,1065,1058,100.66,1.84,305.73,49.4,6.69,42.72,638.95,95,152,463,806,607,111Y09M
944,944,65000,新北市,65000210,三芝區,65000210-010,福德里,368,825,430,395,108.86,2.24,273.96,47.06,12.66,34.4,271.83,71,73,229,259,193,111Y09M
945,945,65000,新北市,65000210,三芝區,65000210-011,圓山里,211,582,333,249,133.73,2.76,33.52,41.61,8.76,32.85,375.0,36,68,139,204,135,111Y09M
946,946,65000,新北市,65000210,三芝區,65000210-012,店子里,242,585,330,255,129.41,2.42,93.49,44.44,6.17,38.27,620.0,25,52,134,219,155,111Y09M
947,947,65000,新北市,65000210,三芝區,65000210-013,興華里,551,1276,695,581,119.62,2.32,200.13,44.02,8.47,35.55,420.0,75,126,335,425,315,111Y09M
948,948,65000,新北市,65000220,石門區,65000220-001,德茂里,447,1222,641,581,110.33,2.73,261.07,35.63,11.43,24.2,211.65,103,127,385,389,218,111Y09M
949,949,65000,新北市,65000220,石門區,65000220-002,富基里,540,1437,703,734,95.78,2.66,312.17,37.78,9.97,27.8,278.85,104,166,400,477,290,111Y09M
950,950,65000,新北市,65000220,石門區,65000220-003,老梅里,828,2226,1150,1076,106.88,2.69,558.26,36.4,9.13,27.27,298.66,149,250,657,725,445,111Y09M
951,951,65000,新北市,65000220,石門區,65000220-004,山溪里,359,921,512,409,125.18,2.57,89.52,41.69,9.85,31.85,323.44,64,76,268,306,207,111Y09M
952,952,65000,新北市,65000220,石門區,65000220-005,石門里,679,1671,862,809,106.55,2.46,355.67,37.53,10.37,27.16,261.9,126,202,499,514,330,111Y09M
953,953,65000,新北市,65000220,石門區,65000220-006,尖鹿里,635,1588,842,746,112.87,2.5,330.23,35.15,9.45,25.7,272.07,111,192,490,493,302,111Y09M
954,954,65000,新北市,65000220,石門區,65000220-007,乾華里,144,297,173,124,139.52,2.06,32.81,44.88,2.93,41.95,1433.33,6,20,76,109,86,111Y09M
955,955,65000,新北市,65000220,石門區,65000220-008,茂林里,207,599,320,279,114.7,2.89,118.67,37.7,7.82,29.89,382.35,34,43,168,224,130,111Y09M
956,956,65000,新北市,65000220,石門區,65000220-009,草里里,380,1017,523,494,105.87,2.68,174.98,38.37,12.79,25.58,200.0,94,117,297,321,188,111Y09M
957,957,65000,新北市,65000230,八里區,65000230-001,龍源里,3324,7389,3589,3800,94.45,2.22,1604.55,34.52,9.43,25.09,266.02,518,705,2115,2673,1378,111Y09M
958,958,65000,新北市,65000230,八里區,65000230-002,米倉里,1647,3819,1943,1876,103.57,2.32,605.66,38.52,13.38,25.14,187.8,369,349,1146,1262,693,111Y09M
959,959,65000,新北市,65000230,八里區,65000230-003,大崁里,1472,3694,1886,1808,104.31,2.51,845.07,39.87,19.16,20.71,108.1,506,396,1116,1129,547,111Y09M
960,960,65000,新北市,65000230,八里區,65000230-004,埤頭里,1997,4766,2370,2396,98.91,2.39,1340.6,35.28,16.55,18.73,113.21,583,506,1467,1550,660,111Y09M
961,961,65000,新北市,65000230,八里區,65000230-005,頂罟里,1103,2631,1324,1307,101.3,2.39,1583.35,34.99,18.01,16.98,94.3,351,303,800,846,331,111Y09M
962,962,65000,新北市,65000230,八里區,65000230-006,舊城里,3065,7486,3665,3821,95.92,2.44,3703.31,30.12,13.28,16.84,126.83,764,891,2275,2587,969,111Y09M
963,963,65000,新北市,65000230,八里區,65000230-007,訊塘里,2323,5462,2666,2796,95.35,2.35,2602.99,33.97,17.24,16.73,97.01,703,656,1757,1664,682,111Y09M
964,964,65000,新北市,65000230,八里區,65000230-008,荖阡里,641,1883,979,904,108.3,2.94,592.23,35.18,13.78,21.39,155.21,192,251,523,619,298,111Y09M
965,965,65000,新北市,65000230,八里區,65000230-009,長坑里,497,1767,938,829,113.15,3.56,205.01,41.13,17.09,24.04,140.65,214,205,531,516,301,111Y09M
966,966,65000,新北市,65000230,八里區,65000230-010,下罟里,563,1743,890,853,104.34,3.1,522.73,37.35,18.28,19.07,104.31,232,229,509,531,242,111Y09M
967,967,65000,新北市,65000240,平溪區,65000240-001,薯榔里,202,384,218,166,131.33,1.9,100.41,56.1,8.54,47.56,557.14,21,25,63,158,117,111Y09M
968,968,65000,新北市,65000240,平溪區,65000240-002,菁桐里,127,266,151,115,131.3,2.09,261.1,43.78,7.03,36.76,523.08,13,17,58,110,68,111Y09M
969,969,65000,新北市,65000240,平溪區,65000240-003,白石里,113,245,133,112,118.75,2.17,197.17,53.12,9.37,43.75,466.67,15,16,56,88,70,111Y09M
970,970,65000,新北市,65000240,平溪區,65000240-004,石底里,208,434,229,205,111.71,2.09,129.57,58.97,8.79,50.18,570.83,24,37,81,155,137,111Y09M
971,971,65000,新北市,65000240,平溪區,65000240-005,平溪里,122,254,141,113,124.78,2.08,91.37,53.94,9.09,44.85,493.33,15,20,49,96,74,111Y09M
972,972,65000,新北市,65000240,平溪區,65000240-006,嶺腳里,298,618,338,280,120.71,2.07,117.97,51.47,5.88,45.59,775.0,24,44,134,230,186,111Y09M
973,973,65000,新北市,65000240,平溪區,65000240-007,東勢里,242,432,253,179,141.34,1.79,22.55,60.59,5.95,54.65,918.75,16,22,56,191,147,111Y09M
974,974,65000,新北市,65000240,平溪區,65000240-008,望古里,99,152,86,66,130.3,1.54,20.19,61.7,4.26,57.45,1350.0,4,2,35,57,54,111Y09M
975,975,65000,新北市,65000240,平溪區,65000240-009,南山里,186,335,203,132,153.79,1.8,42.52,58.02,2.83,55.19,1950.0,6,17,49,146,117,111Y09M
976,976,65000,新北市,65000240,平溪區,65000240-010,平湖里,86,162,85,77,110.39,1.88,21.69,57.28,1.94,55.34,2850.0,2,8,25,70,57,111Y09M
977,977,65000,新北市,65000240,平溪區,65000240-011,十分里,431,868,472,396,119.19,2.01,415.65,57.53,5.99,51.54,860.61,33,82,154,315,284,111Y09M
978,978,65000,新北市,65000240,平溪區,65000240-012,新寮里,92,164,101,63,160.32,1.78,17.12,74.47,11.7,62.77,536.36,11,8,28,58,59,111Y09M
979,979,65000,新北市,65000250,雙溪區,65000250-001,雙溪里,217,467,229,238,96.22,2.15,5901.68,59.93,9.59,50.34,525.0,28,51,104,137,147,111Y09M
980,980,65000,新北市,65000250,雙溪區,65000250-002,共和里,180,358,186,172,108.14,1.99,86.24,46.72,4.51,42.21,936.36,11,23,89,132,103,111Y09M
981,981,65000,新北市,65000250,雙溪區,65000250-003,新基里,346,782,420,362,116.02,2.26,299.02,57.98,10.91,47.07,431.48,54,79,160,256,233,111Y09M
982,982,65000,新北市,65000250,雙溪區,65000250-004,魚行里,345,696,394,302,130.46,2.02,57.7,54.67,7.33,47.33,645.45,33,58,159,233,213,111Y09M
983,983,65000,新北市,65000250,雙溪區,65000250-005,三港里,168,348,206,142,145.07,2.07,69.42,70.59,8.82,61.76,700.0,18,21,56,127,126,111Y09M
984,984,65000,新北市,65000250,雙溪區,65000250-006,牡丹里,678,1515,812,703,115.5,2.23,151.51,53.34,8.7,44.64,512.79,86,122,341,525,441,111Y09M
985,985,65000,新北市,65000250,雙溪區,65000250-007,三貂里,156,410,230,180,127.78,2.63,41.4,42.36,5.56,36.81,662.5,16,32,104,152,106,111Y09M
986,986,65000,新北市,65000250,雙溪區,65000250-008,平林里,432,927,504,423,119.15,2.15,174.11,48.56,10.1,38.46,380.95,63,85,206,333,240,111Y09M
987,987,65000,新北市,65000250,雙溪區,65000250-009,上林里,288,618,354,264,134.09,2.15,65.61,57.25,10.43,46.82,448.78,41,31,127,235,184,111Y09M
988,988,65000,新北市,65000250,雙溪區,65000250-010,外柑里,217,416,243,173,140.46,1.92,37.13,54.07,3.7,50.37,1360.0,10,23,73,174,136,111Y09M
989,989,65000,新北市,65000250,雙溪區,65000250-011,長源里,186,368,221,147,150.34,1.98,30.42,60.7,8.3,52.4,631.58,19,16,72,141,120,111Y09M
990,990,65000,新北市,65000250,雙溪區,65000250-012,泰平里,419,1253,633,620,102.1,2.99,19.64,50.06,10.9,39.16,359.34,91,114,296,425,327,111Y09M
991,991,65000,新北市,65000260,貢寮區,65000260-001,貢寮里,359,845,415,430,96.51,2.35,173.3,49.03,8.29,40.74,491.49,47,75,210,282,231,111Y09M
992,992,65000,新北市,65000260,貢寮區,65000260-002,吉林里,252,495,303,192,157.81,1.96,28.22,47.76,5.37,42.39,788.89,18,19,109,207,142,111Y09M
993,993,65000,新北市,65000260,貢寮區,65000260-003,雙玉里,282,644,376,268,140.3,2.28,55.2,52.61,6.16,46.45,753.85,26,43,124,255,196,111Y09M
994,994,65000,新北市,65000260,貢寮區,65000260-004,龍崗里,179,415,238,177,134.46,2.32,57.86,50.91,5.82,45.09,775.0,16,32,76,167,124,111Y09M
995,995,65000,新北市,65000260,貢寮區,65000260-005,龍門里,243,671,323,348,92.82,2.76,177.55,42.16,5.08,37.08,729.17,24,55,151,266,175,111Y09M
996,996,65000,新北市,65000260,貢寮區,65000260-006,福隆里,637,1681,823,858,95.92,2.64,124.31,43.19,6.73,36.46,541.77,79,153,423,598,428,111Y09M
997,997,65000,新北市,65000260,貢寮區,65000260-007,仁里里,669,1824,904,920,98.26,2.73,486.91,34.91,8.36,26.55,317.7,113,202,457,693,359,111Y09M
998,998,65000,新北市,65000260,貢寮區,65000260-008,真理里,723,2121,1041,1080,96.39,2.93,689.97,37.64,8.37,29.27,349.61,129,164,541,836,451,111Y09M
999,999,65000,新北市,65000260,貢寮區,65000260-009,福連里,304,902,415,487,85.22,2.97,86.97,38.13,4.29,33.84,789.29,28,46,224,383,221,111Y09M
1000,1000,65000,新北市,65000260,貢寮區,65000260-010,美豐里,295,732,432,300,144.0,2.48,60.84,51.87,6.22,45.64,733.33,30,63,126,293,220,111Y09M
1001,1001,65000,新北市,65000260,貢寮區,65000260-011,和美里,350,994,509,485,104.95,2.84,71.79,38.06,5.14,32.92,640.54,37,75,242,403,237,111Y09M
1002,1002,65000,新北市,65000270,金山區,65000270-001,和平里,189,476,239,237,100.84,2.52,4704.21,41.67,10.42,31.25,300.0,35,35,140,161,105,111Y09M
1003,1003,65000,新北市,65000270,金山區,65000270-002,大同里,282,732,352,380,92.63,2.6,7051.48,42.14,8.54,33.59,393.18,44,57,189,269,173,111Y09M
1004,1004,65000,新北市,65000270,金山區,65000270-003,豐漁里,172,564,291,273,106.59,3.28,1368.95,35.58,12.98,22.6,174.07,54,61,144,211,94,111Y09M
1005,1005,65000,新北市,65000270,金山區,65000270-004,磺港里,553,1861,941,920,102.28,3.37,1874.69,35.25,8.58,26.67,311.02,118,198,497,681,367,111Y09M
